,GAME_ID,TEAM_ID,TEAM_NAME,TEAM_ABBREVIATION,TEAM_CITY,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TOV,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,E_TM_TOV_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE
419,20700210,1610612747,Lakers,LAL,Los Angeles,240:00,110.6,108.2,98.7,102.1,11.9,6.1,0.667,2.0,18.3,,0.7020000000000001,,12.520999999999999,12.2,0.48100000000000004,0.5589999999999999,1.0,0.198,98.08,97.5,81.25,98,0.594
420,20700211,1610612761,Raptors,TOR,Toronto,240:00,113.2,113.2,101.0,101.1,12.2,12.1,0.636,2.8,21.9,0.28600000000000003,0.765,0.5479999999999999,10.994000000000002,11.0,0.5579999999999999,0.5720000000000001,1.0,0.198,90.52,90.5,75.42,91,0.578
421,20700211,1610612763,Grizzlies,MEM,Memphis,240:00,101.0,101.1,113.2,113.2,-12.2,-12.1,0.433,1.86,11.6,0.235,0.7140000000000001,0.452,7.771,7.8,0.436,0.494,1.0,0.204,90.52,90.5,75.42,90,0.42200000000000004
422,20700212,1610612762,Jazz,UTA,Utah,240:00,119.7,119.1,102.2,106.7,17.6,12.4,0.821,2.67,24.7,0.314,0.5710000000000001,0.46399999999999997,13.556,13.5,0.563,0.62,1.0,0.201,90.74,89.0,74.17,89,0.633
423,20700212,1610612755,76ers,PHI,Philadelphia,240:00,102.2,106.7,119.7,119.1,-17.6,-12.4,0.606,1.18,15.5,0.429,0.6859999999999999,0.536,18.287,19.1,0.461,0.517,1.0,0.198,90.74,89.0,74.17,89,0.36700000000000005
424,20700213,1610612749,Bucks,MIL,Milwaukee,240:00,89.5,92.0,110.9,107.9,-21.4,-15.9,0.516,0.8,14.0,0.28600000000000003,0.634,0.45799999999999996,22.381,23.0,0.46399999999999997,0.51,1.0,0.19899999999999998,87.96,88.0,73.33,87,0.41100000000000003
425,20700213,1610612737,Hawks,ATL,Atlanta,240:00,110.9,107.9,89.5,92.0,21.4,15.9,0.514,1.2,15.3,0.366,0.7140000000000001,0.542,17.329,16.9,0.514,0.568,1.0,0.19699999999999998,87.96,88.0,73.33,89,0.589
426,20700214,1610612765,Pistons,DET,Detroit,240:00,126.6,128.2,84.6,88.1,42.0,40.1,0.667,2.5,23.2,0.486,0.75,0.633,13.934000000000001,14.1,0.597,0.626,1.0,0.198,86.8,84.5,70.42,85,0.809
427,20700214,1610612739,Cavaliers,CLE,Cleveland,240:00,84.6,88.1,126.6,128.2,-42.0,-40.1,0.5,0.88,13.0,0.25,0.514,0.36700000000000005,18.29,19.0,0.44299999999999995,0.478,1.0,0.19899999999999998,86.8,84.5,70.42,84,0.191
428,20700215,1610612750,Timberwolves,MIN,Minnesota,240:00,108.1,109.6,117.0,116.0,-8.9,-6.4,0.341,0.93,11.3,0.327,,,15.735999999999999,16.0,0.5,0.54,1.0,0.19399999999999998,94.24,94.0,78.33,94,0.40299999999999997
429,20700215,1610612742,Mavericks,DAL,Dallas,240:00,117.0,116.0,108.1,109.6,8.9,6.4,0.5529999999999999,1.75,16.6,,0.6729999999999999,,12.880999999999998,12.8,0.507,0.585,1.0,0.20199999999999999,94.24,94.0,78.33,94,0.597
430,20700216,1610612764,Wizards,WAS,Washington,240:00,107.1,106.8,124.6,123.9,-17.5,-17.0,0.629,2.2,19.0,0.16699999999999998,,,11.39,11.4,0.52,0.561,1.0,0.198,87.64,88.0,73.33,88,0.40399999999999997
431,20700216,1610612759,Spurs,SAS,San Antonio,240:00,124.6,123.9,107.1,106.8,17.5,17.0,0.698,3.75,24.7,,0.833,,9.145,9.1,0.632,0.653,1.0,0.19699999999999998,87.64,88.0,73.33,88,0.596
432,20700217,1610612756,Suns,PHX,Phoenix,240:00,95.8,98.9,103.5,103.1,-7.7,-4.1,0.529,1.5,14.7,0.157,0.775,0.429,12.23,12.6,0.457,0.51,1.0,0.198,97.36,96.0,80.0,95,0.42700000000000005
433,20700217,1610612745,Rockets,HOU,Houston,240:00,103.5,103.1,95.8,98.9,7.7,4.1,0.561,1.35,18.3,0.225,0.843,0.5710000000000001,17.598,17.5,0.57,0.584,1.0,0.19899999999999998,97.36,96.0,80.0,97,0.573
434,20700218,1610612758,Kings,SAC,Sacramento,240:00,92.4,95.0,98.6,101.0,-6.2,-5.9,0.33299999999999996,0.5,7.5,0.361,0.691,0.517,19.26,19.8,0.374,0.467,1.0,0.19699999999999998,104.14,101.5,84.58,101,0.444
435,20700218,1610612744,Warriors,GSW,Golden State,240:00,98.6,101.0,92.4,95.0,6.2,5.9,0.514,1.12,13.9,0.309,0.639,0.483,16.277,16.7,0.461,0.513,1.0,0.19899999999999998,104.14,101.5,84.58,102,0.556
436,20700219,1610612757,Trail Blazers,POR,Portland,240:00,91.1,93.7,101.7,99.0,-10.6,-5.3,0.722,1.53,18.7,0.316,0.68,0.486,17.397000000000002,17.9,0.444,0.465,1.0,0.19899999999999998,95.58,95.5,79.58,95,0.445
437,20700219,1610612754,Pacers,IND,Indiana,240:00,101.7,99.0,91.1,93.7,10.6,5.3,0.706,1.33,18.1,0.32,0.684,0.514,19.264,18.8,0.48100000000000004,0.525,1.0,0.201,95.58,95.5,79.58,96,0.555
438,20700220,1610612760,SuperSonics,SEA,Seattle,240:00,93.6,93.1,108.6,108.9,-15.0,-15.8,0.529,1.64,13.2,0.292,0.7,0.47,10.952,10.9,0.38,0.43700000000000006,1.0,0.19899999999999998,100.86,101.0,84.17,101,0.358
439,20700220,1610612753,Magic,ORL,Orlando,240:00,108.6,108.9,93.6,93.1,15.0,15.8,0.722,1.73,18.5,0.3,0.708,0.53,14.81,14.9,0.494,0.5539999999999999,1.0,0.2,100.86,101.0,84.17,101,0.642
440,20700221,1610612752,Knicks,NYK,New York,240:00,64.5,66.3,118.2,116.9,-53.7,-50.6,0.522,0.8,10.9,0.214,0.705,0.43,16.397000000000002,16.9,0.316,0.353,1.0,0.19899999999999998,89.74,89.0,74.17,89,0.107
441,20700221,1610612738,Celtics,BOS,Boston,240:00,118.2,116.9,64.5,66.3,53.7,50.6,0.73,3.0,21.4,0.295,0.7859999999999999,0.57,10.227,10.1,0.544,0.578,1.0,0.196,89.74,89.0,74.17,89,0.893
442,20700222,1610612747,Lakers,LAL,Los Angeles,240:00,118.0,124.5,94.2,95.2,23.8,29.3,0.667,2.0,20.4,0.41200000000000003,0.6729999999999999,0.547,14.864,15.7,0.5529999999999999,0.584,1.0,0.19399999999999998,106.38,103.0,85.83,102,0.6409999999999999
443,20700222,1610612743,Nuggets,DEN,Denver,240:00,94.2,95.2,118.0,124.5,-23.8,-29.3,0.45,1.0,13.2,0.327,0.588,0.45299999999999996,17.123,17.3,0.467,0.494,1.0,0.2,106.38,103.0,85.83,104,0.359
444,20700223,1610612745,Rockets,HOU,Houston,240:00,95.7,97.9,113.7,116.5,-18.0,-18.6,0.6759999999999999,1.79,18.5,0.28800000000000003,0.667,0.46399999999999997,14.257,14.6,0.46399999999999997,0.489,1.0,0.2,98.8,96.5,80.42,96,0.389
445,20700223,1610612744,Warriors,GSW,Golden State,240:00,113.7,116.5,95.7,97.9,18.0,18.6,0.537,1.57,16.9,0.33299999999999996,0.7120000000000001,0.536,14.085,14.4,0.563,0.599,1.0,0.201,98.8,96.5,80.42,97,0.611
446,20700224,1610612761,Raptors,TOR,Toronto,240:00,105.1,103.4,91.6,92.1,13.4,11.3,0.6859999999999999,1.71,20.4,,0.7759999999999999,,16.166,15.9,0.534,0.5720000000000001,1.0,0.19899999999999998,88.04,88.5,73.75,88,0.594
447,20700224,1610612739,Cavaliers,CLE,Cleveland,240:00,91.6,92.1,105.1,103.4,-13.4,-11.3,0.433,1.0,11.8,0.22399999999999998,,,14.527999999999999,14.6,0.442,0.485,1.0,0.201,88.04,88.5,73.75,89,0.406
448,20700225,1610612764,Wizards,WAS,Washington,240:00,87.4,96.6,93.0,96.6,-5.6,0.0,0.758,1.39,19.5,0.34,0.648,0.505,18.719,20.7,0.456,0.493,1.0,0.2,93.8,87.5,72.92,87,0.46799999999999997
449,20700225,1610612755,76ers,PHI,Philadelphia,240:00,93.0,96.6,87.4,96.6,5.6,0.0,0.727,3.0,18.7,0.35200000000000004,0.66,0.495,8.749,9.1,0.38799999999999996,0.441,1.0,0.19899999999999998,93.8,87.5,72.92,88,0.532
450,20700226,1610612752,Knicks,NYK,New York,240:00,99.9,107.1,99.8,102.3,0.0,4.7,0.389,1.08,12.4,0.28300000000000003,0.733,0.505,14.267000000000001,15.3,0.513,0.528,1.0,0.196,89.64,85.5,71.25,85,0.502
451,20700226,1610612749,Bucks,MIL,Milwaukee,240:00,99.8,102.3,99.9,107.1,0.0,-4.7,0.33299999999999996,1.0,11.1,0.267,0.7170000000000001,0.495,13.612,14.0,0.494,0.523,1.0,0.198,89.64,85.5,71.25,86,0.498
452,20700227,1610612740,Hornets,NOH,New Orleans,240:00,100.3,101.1,92.5,94.5,7.9,6.6,0.429,1.25,12.2,,,,13.089,13.2,0.436,0.48100000000000004,1.0,0.201,92.34,91.0,75.83,91,0.491
453,20700227,1610612737,Hawks,ATL,Atlanta,240:00,92.5,94.5,100.3,101.1,-7.9,-6.6,0.71,1.1,18.2,,,,21.505,22.0,0.5,0.544,1.0,0.198,92.34,91.0,75.83,91,0.509
454,20700228,1610612748,Heat,MIA,Miami,240:00,90.0,90.4,101.1,101.1,-11.1,-10.6,0.469,0.63,12.9,0.244,0.708,0.494,25.401999999999997,25.5,0.529,0.5489999999999999,1.0,0.201,94.22,94.0,78.33,94,0.436
455,20700228,1610612738,Celtics,BOS,Boston,240:00,101.1,101.1,90.0,90.4,11.1,10.6,0.586,0.94,13.8,0.292,0.7559999999999999,0.506,19.157,19.1,0.466,0.54,1.0,0.198,94.22,94.0,78.33,94,0.564
456,20700229,1610612759,Spurs,SAS,San Antonio,240:00,120.0,119.1,101.6,103.4,18.4,15.7,0.65,1.86,20.9,0.316,0.6890000000000001,0.518,15.844000000000001,15.7,0.605,0.628,1.0,0.19699999999999998,88.98,88.5,73.75,89,0.65
457,20700229,1610612750,Timberwolves,MIN,Minnesota,240:00,101.6,103.4,120.0,119.1,-18.4,-15.7,0.37799999999999995,0.93,12.0,0.311,0.684,0.48200000000000004,16.741,17.0,0.494,0.519,1.0,0.195,88.98,88.5,73.75,88,0.35
458,20700230,1610612757,Trail Blazers,POR,Portland,240:00,93.7,93.0,102.1,104.6,-8.3,-11.6,0.469,1.15,13.6,0.244,0.644,0.444,15.23,15.1,0.45899999999999996,0.486,1.0,0.201,87.26,86.5,72.08,86,0.415
459,20700230,1610612742,Mavericks,DAL,Dallas,240:00,102.1,104.6,93.7,93.0,8.3,11.6,0.622,1.92,18.7,0.35600000000000004,0.7559999999999999,0.556,13.459000000000001,13.8,0.47600000000000003,0.516,1.0,0.198,87.26,86.5,72.08,87,0.585
460,20700231,1610612762,Jazz,UTA,Utah,240:00,121.1,123.7,97.4,99.0,23.7,24.7,0.565,1.86,18.0,0.449,0.7390000000000001,0.589,14.13,14.4,0.5329999999999999,0.5760000000000001,1.0,0.196,98.82,97.0,80.83,97,0.619
461,20700231,1610612747,Lakers,LAL,Los Angeles,240:00,97.4,99.0,121.1,123.7,-23.7,-24.7,0.618,1.05,16.3,0.261,0.551,0.41100000000000003,20.292,20.6,0.494,0.5479999999999999,1.0,0.19899999999999998,98.82,97.0,80.83,97,0.381
462,20700232,1610612756,Suns,PHX,Phoenix,240:00,101.9,100.9,97.2,99.1,4.6,1.9,0.674,1.93,20.4,0.146,0.8490000000000001,0.515,13.889000000000001,13.8,0.534,0.561,1.0,0.195,108.5,108.0,90.0,109,0.581
463,20700232,1610612753,Magic,ORL,Orlando,240:00,97.2,99.1,101.9,100.9,-4.6,-1.9,0.525,1.24,15.4,0.151,0.8540000000000001,0.485,15.595999999999998,15.9,0.517,0.541,1.0,0.2,108.5,108.0,90.0,107,0.419
464,20700233,1610612746,Clippers,LAC,Los Angeles,240:00,100.2,100.0,112.8,116.0,-12.5,-16.0,0.568,1.0,15.7,0.209,0.7170000000000001,0.47200000000000003,19.67,19.6,0.513,0.583,1.0,0.19899999999999998,107.92,106.5,88.75,107,0.426
465,20700233,1610612743,Nuggets,DEN,Denver,240:00,112.8,116.0,100.2,100.0,12.5,16.0,0.674,1.63,20.8,0.28300000000000003,0.7909999999999999,0.528,17.418,17.9,0.6,0.621,1.0,0.2,107.92,106.5,88.75,106,0.574
466,20700234,1610612760,SuperSonics,SEA,Seattle,240:00,89.3,91.3,87.5,88.6,1.8,2.8,0.657,1.1,16.7,0.231,0.762,0.522,19.729,20.2,0.46299999999999997,0.508,1.0,0.19899999999999998,106.38,104.5,87.08,104,0.5579999999999999
467,20700234,1610612754,Pacers,IND,Indiana,240:00,87.5,88.6,89.3,91.3,-1.8,-2.8,0.636,1.5,15.1,0.23800000000000002,0.769,0.478,13.168,13.3,0.391,0.446,1.0,0.201,106.38,104.5,87.08,105,0.442
468,20700235,1610612764,Wizards,WAS,Washington,240:00,113.2,112.2,103.4,109.0,9.8,3.2,0.59,1.44,19.6,,0.7,,17.929000000000002,17.8,0.638,0.645,1.0,0.19699999999999998,91.54,89.5,74.58,90,0.569
469,20700235,1610612761,Raptors,TOR,Toronto,240:00,103.4,109.0,113.2,112.2,-9.8,-3.2,0.684,2.36,20.0,0.3,,,11.722000000000001,12.4,0.494,0.522,1.0,0.196,91.54,89.5,74.58,89,0.431
470,20700236,1610612755,76ers,PHI,Philadelphia,265:00,95.3,93.9,96.2,96.9,-0.8,-3.0,0.613,1.06,15.1,0.295,0.74,0.532,18.649,18.4,0.439,0.52,1.0,0.19699999999999998,87.98,88.3,73.58,98,0.502
471,20700236,1610612751,Nets,NJN,New Jersey,265:00,96.2,96.9,95.3,93.9,0.8,3.0,0.7190000000000001,1.53,17.7,0.26,0.705,0.46799999999999997,15.344000000000001,15.5,0.44299999999999995,0.512,1.0,0.2,87.98,88.3,73.58,97,0.498
472,20700237,1610612750,Timberwolves,MIN,Minnesota,240:00,79.8,81.6,111.8,110.1,-32.0,-28.5,0.485,0.89,12.8,0.23600000000000002,0.7609999999999999,0.475,17.95,18.4,0.419,0.43799999999999994,1.0,0.19899999999999998,98.88,98.5,82.08,98,0.308
473,20700237,1610612763,Grizzlies,MEM,Memphis,240:00,111.8,110.1,79.8,81.6,32.0,28.5,0.69,1.93,21.2,0.239,0.764,0.525,15.388,15.2,0.5710000000000001,0.589,1.0,0.19699999999999998,98.88,98.5,82.08,99,0.6920000000000001
474,20700238,1610612740,Hornets,NOH,New Orleans,265:00,116.7,115.5,108.6,112.5,8.1,3.0,0.5529999999999999,2.63,16.0,0.327,0.6920000000000001,0.51,8.337,8.2,0.47100000000000003,0.5489999999999999,1.0,0.20199999999999999,88.48,87.4,72.83,97,0.524
475,20700238,1610612742,Mavericks,DAL,Dallas,265:00,108.6,112.5,116.7,115.5,-8.1,-3.0,0.6409999999999999,2.5,18.3,0.308,0.6729999999999999,0.49,10.056000000000001,10.4,0.467,0.532,1.0,0.196,88.48,87.4,72.83,96,0.47600000000000003
476,20700239,1610612741,Bulls,CHI,Chicago,240:00,118.9,120.7,99.9,102.2,19.0,18.5,0.568,1.09,18.2,0.5529999999999999,0.721,0.642,24.636,25.0,0.58,0.621,1.0,0.19399999999999998,94.24,92.5,77.08,92,0.626
477,20700239,1610612766,Bobcats,CHA,Charlotte,240:00,99.9,102.2,118.9,120.7,-19.0,-18.5,0.595,1.22,17.6,0.27899999999999997,0.447,0.358,18.923,19.4,0.5529999999999999,0.5579999999999999,1.0,0.198,94.24,92.5,77.08,93,0.374
478,20700240,1610612749,Bucks,MIL,Milwaukee,240:00,98.7,101.1,124.5,131.5,-25.8,-30.3,0.6409999999999999,1.32,20.3,0.324,0.605,0.475,20.598000000000003,21.1,0.586,0.574,1.0,0.20199999999999999,93.12,89.5,74.58,90,0.392
479,20700240,1610612765,Pistons,DET,Detroit,240:00,124.5,131.5,98.7,101.1,25.8,30.3,0.568,2.08,18.7,0.395,0.6759999999999999,0.525,12.765999999999998,13.5,0.552,0.603,1.0,0.193,93.12,89.5,74.58,89,0.608
480,20700241,1610612758,Kings,SAC,Sacramento,240:00,113.1,117.6,106.5,108.8,6.6,8.8,0.41,3.2,13.2,,0.667,,5.2829999999999995,5.5,0.47100000000000003,0.532,1.0,0.19899999999999998,93.82,91.0,75.83,91,0.5589999999999999
481,20700241,1610612745,Rockets,HOU,Houston,240:00,106.5,108.8,113.1,117.6,-6.6,-8.8,0.457,1.23,13.1,0.33299999999999996,,,13.978,14.3,0.47,0.532,1.0,0.198,93.82,91.0,75.83,91,0.441
482,20700242,1610612739,Cavaliers,CLE,Cleveland,240:00,74.8,76.9,88.8,87.9,-14.0,-11.0,0.48,0.67,10.3,0.25,,,19.239,19.8,0.368,0.40399999999999997,1.0,0.195,91.82,91.0,75.83,91,0.3
483,20700242,1610612738,Celtics,BOS,Boston,240:00,88.8,87.9,74.8,76.9,14.0,11.0,0.556,1.0,12.9,,0.75,,16.652,16.5,0.389,0.465,1.0,0.198,91.82,91.0,75.83,91,0.7
484,20700243,1610612759,Spurs,SAS,San Antonio,240:00,121.8,120.5,92.1,97.5,29.7,23.0,0.622,5.75,20.3,0.268,0.7020000000000001,0.5,4.871,4.8,0.539,0.581,1.0,0.20199999999999999,83.96,82.0,68.33,83,0.67
485,20700243,1610612757,Trail Blazers,POR,Portland,240:00,92.1,97.5,121.8,120.5,-29.7,-23.0,0.5329999999999999,1.33,14.3,0.298,0.732,0.5,13.985999999999999,14.8,0.42700000000000005,0.47100000000000003,1.0,0.192,83.96,82.0,68.33,81,0.33
486,20700244,1610612746,Clippers,LAC,Los Angeles,240:00,95.9,94.1,99.9,101.0,-4.0,-6.9,0.618,1.31,16.4,0.2,0.7090000000000001,0.48,16.149,15.8,0.461,0.522,1.0,0.2,100.1,100.5,83.75,101,0.49200000000000005
487,20700244,1610612754,Pacers,IND,Indiana,240:00,99.9,101.0,95.9,94.1,4.0,6.9,0.649,1.5,17.3,0.29100000000000004,0.8,0.52,15.823,16.0,0.466,0.509,1.0,0.2,100.1,100.5,83.75,100,0.508
488,20700245,1610612756,Suns,PHX,Phoenix,240:00,120.8,121.1,109.8,110.6,11.1,10.4,0.755,3.36,26.8,0.222,0.667,0.483,11.559000000000001,11.6,0.625,0.638,1.0,0.198,94.96,94.5,78.75,95,0.627
489,20700245,1610612752,Knicks,NYK,New York,240:00,109.8,110.6,120.8,121.1,-11.1,-10.4,0.575,2.09,17.3,0.33299999999999996,0.778,0.517,11.607999999999999,11.7,0.5,0.527,1.0,0.2,94.96,94.5,78.75,94,0.373
490,20700246,1610612751,Nets,NJN,New Jersey,240:00,108.9,108.0,136.0,135.6,-27.1,-27.7,0.8,2.15,22.0,0.35700000000000004,0.605,0.475,14.901,14.8,0.48700000000000004,0.551,1.0,0.20199999999999999,87.0,87.5,72.92,88,0.409
491,20700246,1610612765,Pistons,DET,Detroit,240:00,136.0,135.6,108.9,108.0,27.1,27.7,0.578,3.25,20.5,0.395,0.643,0.525,9.221,9.2,0.6,0.636,1.0,0.2,87.0,87.5,72.92,87,0.591
492,20700247,1610612748,Heat,MIA,Miami,240:00,86.5,86.4,107.6,113.9,-21.1,-27.5,0.5329999999999999,0.89,12.3,0.268,,,17.503,17.5,0.4,0.46399999999999997,1.0,0.19699999999999998,104.86,102.0,85.0,103,0.32899999999999996
493,20700247,1610612743,Nuggets,DEN,Denver,240:00,107.6,113.9,86.5,86.4,21.1,27.5,0.6890000000000001,2.38,21.0,,0.732,,12.163,12.9,0.522,0.5539999999999999,1.0,0.195,104.86,102.0,85.0,101,0.6709999999999999
494,20700248,1610612760,SuperSonics,SEA,Seattle,240:00,90.8,90.6,100.4,101.9,-9.6,-11.3,0.389,0.78,10.6,0.23199999999999998,0.726,0.49200000000000005,17.02,17.0,0.425,0.48100000000000004,1.0,0.19699999999999998,107.18,106.5,88.75,106,0.418
495,20700248,1610612744,Warriors,GSW,Golden State,240:00,100.4,101.9,90.8,90.6,9.6,11.3,0.545,2.18,16.6,0.27399999999999997,0.768,0.508,10.129,10.3,0.48100000000000004,0.49700000000000005,1.0,0.201,107.18,106.5,88.75,107,0.5820000000000001
496,20700249,1610612753,Magic,ORL,Orlando,240:00,98.8,100.0,88.7,94.2,10.2,5.8,0.6579999999999999,1.56,18.1,0.25,0.649,0.45899999999999996,15.203,15.4,0.489,0.535,1.0,0.201,107.32,103.5,86.25,104,0.56
497,20700249,1610612747,Lakers,LAL,Los Angeles,240:00,88.7,94.2,98.8,100.0,-10.2,-5.8,0.6,1.09,16.3,0.35100000000000003,0.75,0.541,20.11,21.4,0.45399999999999996,0.478,1.0,0.198,107.32,103.5,86.25,103,0.44
498,20700250,1610612761,Raptors,TOR,Toronto,240:00,121.1,118.1,90.6,96.3,30.6,21.7,0.605,1.92,19.5,0.385,0.636,0.532,14.829,14.5,0.56,0.591,1.0,0.20199999999999999,84.08,82.5,68.75,83,0.667
499,20700250,1610612766,Bobcats,CHA,Charlotte,240:00,90.6,96.3,121.1,118.1,-30.6,-21.7,0.593,1.6,13.8,0.364,0.615,0.46799999999999997,11.463,12.2,0.377,0.43799999999999994,1.0,0.20199999999999999,84.08,82.5,68.75,82,0.33299999999999996
500,20700251,1610612755,76ers,PHI,Philadelphia,240:00,83.2,86.8,95.0,96.7,-11.9,-9.9,0.467,0.82,12.0,0.27699999999999997,0.76,0.526,17.895,18.7,0.413,0.45899999999999996,1.0,0.20199999999999999,93.8,91.0,75.83,91,0.434
501,20700251,1610612737,Hawks,ATL,Atlanta,240:00,95.0,96.7,83.2,86.8,11.9,9.9,0.703,2.0,20.2,0.24,0.723,0.474,14.039000000000001,14.3,0.46399999999999997,0.491,1.0,0.195,93.8,91.0,75.83,91,0.5660000000000001
502,20700252,1610612757,Trail Blazers,POR,Portland,240:00,117.4,117.8,110.3,115.4,7.1,2.4,0.605,2.36,20.6,0.273,0.604,0.446,12.184000000000001,12.2,0.583,0.594,1.0,0.19899999999999998,92.72,90.5,75.42,90,0.514
503,20700252,1610612763,Grizzlies,MEM,Memphis,240:00,110.3,115.4,117.4,117.8,-7.1,-2.4,0.575,1.53,17.7,0.396,0.727,0.5539999999999999,15.763,16.5,0.541,0.57,1.0,0.198,92.72,90.5,75.42,91,0.486
504,20700253,1610612742,Mavericks,DAL,Dallas,240:00,110.8,110.8,102.1,105.4,8.6,5.4,0.556,1.54,16.9,0.21100000000000002,0.672,0.49,13.978,14.0,0.534,0.606,1.0,0.20199999999999999,94.48,93.0,77.5,93,0.586
505,20700253,1610612741,Bulls,CHI,Chicago,240:00,102.1,105.4,110.8,110.8,-8.6,-5.4,0.5670000000000001,1.7,13.2,0.32799999999999996,0.789,0.51,10.421,10.8,0.385,0.48100000000000004,1.0,0.2,94.48,93.0,77.5,93,0.414
506,20700254,1610612762,Jazz,UTA,Utah,240:00,116.6,119.6,110.2,111.0,6.4,8.6,0.905,3.17,27.1,0.33299999999999996,0.738,0.5429999999999999,12.722999999999999,13.0,0.5770000000000001,0.609,1.0,0.19899999999999998,92.98,91.5,76.25,92,0.589
507,20700254,1610612748,Heat,MIA,Miami,240:00,110.2,111.0,116.6,119.6,-6.4,-8.6,0.55,1.83,17.9,0.262,0.667,0.457,13.095,13.2,0.5670000000000001,0.57,1.0,0.201,92.98,91.5,76.25,91,0.41100000000000003
508,20700255,1610612753,Magic,ORL,Orlando,265:00,106.9,108.8,96.2,103.5,10.7,5.3,0.622,1.47,18.1,0.278,0.648,0.488,16.51,16.8,0.537,0.569,1.0,0.198,107.19,102.34,85.28,113,0.555
509,20700255,1610612744,Warriors,GSW,Golden State,265:00,96.2,103.5,106.9,108.8,-10.7,-5.3,0.667,1.87,16.7,0.35200000000000004,0.722,0.512,12.331,13.3,0.419,0.469,1.0,0.196,107.19,102.34,85.28,113,0.445
510,20700256,1610612765,Pistons,DET,Detroit,240:00,113.4,116.5,101.9,104.4,11.5,12.1,0.69,1.81,21.7,0.359,0.698,0.537,17.116,17.6,0.556,0.599,1.0,0.193,93.34,91.0,75.83,91,0.5820000000000001
511,20700256,1610612737,Hawks,ATL,Atlanta,240:00,101.9,104.4,113.4,116.5,-11.5,-12.1,0.594,1.27,15.7,0.302,0.6409999999999999,0.46299999999999997,16.094,16.5,0.45899999999999996,0.545,1.0,0.198,93.34,91.0,75.83,91,0.418
512,20700257,1610612751,Nets,NJN,New Jersey,240:00,125.9,120.5,91.5,95.2,34.5,25.3,0.765,2.6,22.1,,0.679,,12.594000000000001,12.0,0.5760000000000001,0.614,1.0,0.204,82.88,83.0,69.17,83,0.7
513,20700257,1610612739,Cavaliers,CLE,Cleveland,240:00,91.5,95.2,125.9,120.5,-34.5,-25.3,0.5710000000000001,1.23,13.5,0.321,,,15.052999999999999,15.7,0.395,0.442,1.0,0.195,82.88,83.0,69.17,83,0.3
514,20700258,1610612756,Suns,PHX,Phoenix,240:00,112.4,112.0,103.2,107.3,9.2,4.7,0.8440000000000001,3.17,24.6,0.213,0.6609999999999999,0.456,11.148,11.1,0.511,0.578,1.0,0.19899999999999998,110.5,108.5,90.42,108,0.583
515,20700258,1610612754,Pacers,IND,Indiana,240:00,103.2,107.3,112.4,112.0,-9.2,-4.7,0.5,1.41,15.9,0.33899999999999997,0.787,0.544,14.995999999999999,15.6,0.495,0.53,1.0,0.198,110.5,108.5,90.42,109,0.41700000000000004
516,20700259,1610612750,Timberwolves,MIN,Minnesota,240:00,95.1,96.9,117.8,118.4,-22.7,-21.4,0.306,0.61,9.0,0.275,0.78,0.5,18.022000000000002,18.4,0.475,0.511,1.0,0.198,99.16,98.0,81.67,98,0.308
517,20700259,1610612747,Lakers,LAL,Los Angeles,240:00,117.8,118.4,95.1,96.9,22.7,21.4,0.636,2.15,21.0,0.22,0.725,0.5,13.206,13.3,0.605,0.627,1.0,0.195,99.16,98.0,81.67,98,0.6920000000000001
518,20700260,1610612762,Jazz,UTA,Utah,240:00,103.2,109.2,118.6,120.6,-15.4,-11.4,0.5,1.31,15.5,0.36700000000000005,0.7390000000000001,0.547,15.432,16.3,0.5,0.542,1.0,0.19699999999999998,101.18,97.5,81.25,98,0.44
519,20700260,1610612758,Kings,SAC,Sacramento,240:00,118.6,120.6,103.2,109.2,15.4,11.4,0.395,1.15,12.0,0.261,0.633,0.45299999999999996,13.174000000000001,13.4,0.5329999999999999,0.605,1.0,0.19699999999999998,101.18,97.5,81.25,97,0.56
520,20700261,1610612749,Bucks,MIL,Milwaukee,240:00,98.7,103.6,86.2,92.9,12.5,10.7,0.636,1.5,17.5,0.395,0.735,0.5760000000000001,15.887,16.7,0.46,0.511,1.0,0.2,89.3,84.0,70.0,84,0.607
521,20700261,1610612746,Clippers,LAC,Los Angeles,240:00,86.2,92.9,98.7,103.6,-12.5,-10.7,0.69,1.67,17.5,0.265,0.605,0.424,13.263,14.3,0.42700000000000005,0.473,1.0,0.19699999999999998,89.3,84.0,70.0,84,0.39299999999999996
522,20700262,1610612761,Raptors,TOR,Toronto,240:00,124.2,123.0,134.2,136.0,-10.0,-13.0,0.49,2.08,18.4,0.302,,,12.116,12.0,0.609,0.621,1.0,0.2,100.2,100.0,83.33,100,0.43
523,20700262,1610612756,Suns,PHX,Phoenix,240:00,134.2,136.0,124.2,123.0,10.0,13.0,0.7170000000000001,3.17,25.6,,0.698,,11.839,12.0,0.6609999999999999,0.691,1.0,0.198,100.2,100.0,83.33,100,0.57
